,Latitude ,Longitude,City,Alcohol Places,Places of Worship,Places to shop,Food Places,Public Transport Places,Doctors,Public Places,Police Station,University ,Schools ,Banks,Night Clubs
190,40.63864654,-74.17485848,New York City,0,1,1,0,9,2,1,0,0,1,1,0
191,40.64250733,-74.17485848,New York City,0,0,1,0,4,1,0,0,0,0,1,0
192,40.538266,-74.16900826,New York City,0,1,15,0,0,18,0,0,0,3,0,0
193,40.54212679,-74.16900826,New York City,4,3,35,19,14,23,1,0,0,4,10,0
194,40.54598758,-74.16900826,New York City,4,0,28,13,23,29,2,0,0,2,8,0
195,40.54984837,-74.16900826,New York City,0,0,11,0,21,42,2,0,0,3,0,0
196,40.55370916,-74.16900826,New York City,0,2,11,1,24,40,1,0,0,5,0,0
197,40.55756995,-74.16900826,New York City,2,2,40,25,26,32,4,0,0,2,10,0
198,40.56143074,-74.16900826,New York City,2,0,40,27,21,8,3,0,0,1,10,0
199,40.56529153,-74.16900826,New York City,0,0,0,0,4,0,0,0,0,0,0,0
200,40.56915232,-74.16900826,New York City,0,0,7,3,7,0,2,0,0,0,1,0
201,40.57301311,-74.16900826,New York City,2,0,53,10,32,21,5,0,0,0,12,1
202,40.5768739,-74.16900826,New York City,4,0,77,23,38,22,4,0,0,1,13,1
203,40.58073469,-74.16900826,New York City,3,0,123,34,22,24,2,0,0,0,20,0
204,40.58459548,-74.16900826,New York City,0,0,120,29,13,9,5,0,0,0,27,0
205,40.58845627,-74.16900826,New York City,2,1,62,23,22,8,10,0,0,0,18,0
206,40.59231706,-74.16900826,New York City,2,0,42,19,12,7,8,0,0,0,6,0
207,40.59617785,-74.16900826,New York City,0,0,1,0,0,3,3,0,0,0,0,0
208,40.60003864,-74.16900826,New York City,0,2,7,0,2,4,1,0,0,0,0,0
209,40.60389943,-74.16900826,New York City,0,2,6,0,16,14,1,0,0,0,1,0
210,40.60776022,-74.16900826,New York City,2,1,33,5,11,16,3,0,0,5,4,0
211,40.61162101,-74.16900826,New York City,0,0,2,0,2,5,3,0,0,3,0,0
212,40.6154818,-74.16900826,New York City,0,0,11,1,4,15,3,0,0,0,0,0
213,40.61934259,-74.16900826,New York City,0,0,14,2,13,3,2,0,0,2,4,1
214,40.62320338,-74.16900826,New York City,0,1,12,2,18,16,3,0,0,0,4,1
215,40.62706417,-74.16900826,New York City,0,1,40,10,36,20,4,0,0,0,5,0
216,40.63092496,-74.16900826,New York City,0,1,35,2,33,16,5,0,0,0,5,0
217,40.63478575,-74.16900826,New York City,1,2,13,2,23,3,1,0,0,1,6,0
218,40.63864654,-74.16900826,New York City,1,1,12,2,29,6,1,0,0,1,5,0
219,40.64250733,-74.16900826,New York City,0,0,3,0,14,4,0,0,0,1,1,0
220,40.538266,-74.16315804,New York City,1,3,18,2,20,39,3,0,0,3,1,0
221,40.54212679,-74.16315804,New York City,8,5,46,30,26,39,6,0,0,4,17,0
222,40.54598758,-74.16315804,New York City,9,4,49,31,24,36,9,0,0,2,24,0
223,40.54984837,-74.16315804,New York City,1,0,25,4,19,42,0,0,0,2,3,0
224,40.55370916,-74.16315804,New York City,0,2,10,0,19,18,1,0,0,4,0,1
225,40.55756995,-74.16315804,New York City,2,2,44,14,23,26,4,0,0,2,8,1
226,40.56143074,-74.16315804,New York City,2,0,44,18,21,9,3,0,0,0,8,0
227,40.56529153,-74.16315804,New York City,0,0,1,0,7,0,0,0,0,0,0,0
228,40.56915232,-74.16315804,New York City,0,0,0,0,0,0,1,0,0,0,0,0
229,40.57301311,-74.16315804,New York City,0,0,40,8,12,1,1,0,0,0,3,0
230,40.5768739,-74.16315804,New York City,4,0,79,21,26,24,3,0,0,1,8,1
231,40.58073469,-74.16315804,New York City,3,0,113,36,33,25,0,0,0,5,14,0
232,40.58459548,-74.16315804,New York City,2,1,128,34,34,39,3,0,0,4,26,0
233,40.58845627,-74.16315804,New York City,3,3,72,24,36,33,11,0,0,2,16,0
234,40.59231706,-74.16315804,New York City,3,4,44,17,23,20,7,0,0,5,12,0
235,40.59617785,-74.16315804,New York City,1,3,24,2,16,28,2,0,0,3,3,1
236,40.60003864,-74.16315804,New York City,2,3,24,4,19,40,3,0,0,0,3,1
237,40.60389943,-74.16315804,New York City,4,6,32,20,36,51,5,0,0,1,15,1
238,40.60776022,-74.16315804,New York City,3,6,44,18,37,45,6,0,0,7,22,0
239,40.61162101,-74.16315804,New York City,8,4,42,35,17,35,5,0,0,7,15,1
240,40.6154818,-74.16315804,New York City,2,0,7,7,19,24,2,0,0,0,2,0
241,40.61934259,-74.16315804,New York City,0,0,8,0,4,10,1,0,0,2,0,1
242,40.62320338,-74.16315804,New York City,2,1,40,21,23,11,4,0,0,2,10,1
243,40.62706417,-74.16315804,New York City,2,2,49,23,35,27,7,0,0,0,9,0
244,40.63092496,-74.16315804,New York City,0,5,32,6,38,4,6,0,0,4,4,0
245,40.63478575,-74.16315804,New York City,1,7,27,7,35,3,6,0,0,4,9,0
246,40.63864654,-74.16315804,New York City,1,1,26,6,28,4,0,0,0,0,5,0
