,Latitude ,Longitude,Lat,Lon,VIOLATION CRIMES,FELONY CRIMES,MISDEMEANOR CRIMES
126,40.70427997,-73.99350166,40.70427997,-73.99350166,33,147,218
127,40.70814076,-73.99350166,40.70814076,-73.99350166,108,213,557
128,40.71200155,-73.99350166,40.71200155,-73.99350166,327,803,1649
129,40.71586234,-73.99350166,40.71586234,-73.99350166,374,1100,2248
130,40.71972313,-73.99350166,40.71972313,-73.99350166,424,1469,3057
131,40.72358392,-73.99350166,40.72358392,-73.99350166,397,1701,3354
132,40.72744471,-73.99350166,40.72744471,-73.99350166,310,1633,2875
133,40.7313055,-73.99350166,40.7313055,-73.99350166,328,1710,3645
134,40.73516629,-73.99350166,40.73516629,-73.99350166,401,1869,3724
135,40.73902708,-73.99350166,40.73902708,-73.99350166,447,2091,3691
136,40.74288787,-73.99350166,40.74288787,-73.99350166,469,1898,2617
137,40.74674866,-73.99350166,40.74674866,-73.99350166,471,2162,3318
138,40.75060945,-73.99350166,40.75060945,-73.99350166,460,2914,6237
139,40.75447024,-73.99350166,40.75447024,-73.99350166,542,2629,4489
140,40.75833103,-73.99350166,40.75833103,-73.99350166,662,2295,3983
141,40.76219182,-73.99350166,40.76219182,-73.99350166,574,1286,2182
142,40.76605261,-73.99350166,40.76605261,-73.99350166,384,791,1265
143,40.7699134,-73.99350166,40.7699134,-73.99350166,185,364,656
144,40.77377419,-73.99350166,40.77377419,-73.99350166,81,196,370
145,40.77763498,-73.99350166,40.77763498,-73.99350166,18,26,40
146,40.78149577,-73.99350166,40.78149577,-73.99350166,0,0,0
147,40.78535656,-73.99350166,40.78535656,-73.99350166,0,0,0
148,40.67339365,-73.98765144,40.67339365,-73.98765144,111,374,566
149,40.67725444,-73.98765144,40.67725444,-73.98765144,66,276,405
150,40.68111523,-73.98765144,40.68111523,-73.98765144,216,539,833
151,40.68497602,-73.98765144,40.68497602,-73.98765144,273,738,1161
152,40.68883681,-73.98765144,40.68883681,-73.98765144,528,1381,2939
153,40.6926976,-73.98765144,40.6926976,-73.98765144,658,1343,3053
154,40.69655839,-73.98765144,40.69655839,-73.98765144,489,738,1293
155,40.70041918,-73.98765144,40.70041918,-73.98765144,153,443,684
156,40.70427997,-73.98765144,40.70427997,-73.98765144,82,270,417
157,40.70814076,-73.98765144,40.70814076,-73.98765144,112,228,408
